,id,date,contract,price,quantity
10752,869733068,2022-09-10T09:54:25.000+0300,PH22091012,3383.5,1
10753,869733515,2022-09-10T09:54:25.000+0300,PH22091014,3819.75,50
10754,869733518,2022-09-10T09:54:25.000+0300,PH22091013,4080.42,14
10755,869733086,2022-09-10T09:54:26.000+0300,PH22091012,3450.49,60
10756,869733286,2022-09-10T09:54:26.000+0300,PH22091014,3840.0,11
10757,869733295,2022-09-10T09:54:26.000+0300,PH22091012,3450.5,25
10758,869733529,2022-09-10T09:54:26.000+0300,PH22091014,3840.0,17
10759,869733110,2022-09-10T09:54:27.000+0300,PH22091014,3840.0,11
10760,869733722,2022-09-10T09:54:27.000+0300,PH22091014,3850.0,44
10761,869733924,2022-09-10T09:54:28.000+0300,PH22091014,3862.47,13
10762,869733458,2022-09-10T09:54:29.000+0300,PH22091014,3862.46,40
10763,869733745,2022-09-10T09:54:29.000+0300,PB22091011-01,4400.0,10
10764,869733815,2022-09-10T09:54:32.000+0300,PB22091011-01,4299.99,4
10765,869734115,2022-09-10T09:54:32.000+0300,PB22091011-01,4299.99,9
10766,869734122,2022-09-10T09:54:32.000+0300,PB22091011-01,4299.99,30
10767,869734131,2022-09-10T09:54:32.000+0300,PB22091011-01,4299.99,22
10768,869734138,2022-09-10T09:54:32.000+0300,PB22091011-01,4299.99,1
10769,869733637,2022-09-10T09:54:33.000+0300,PB22091011-01,4299.99,2
10770,869734015,2022-09-10T09:54:33.000+0300,PB22091011-01,4299.99,11
10771,869734019,2022-09-10T09:54:33.000+0300,PB22091011-01,4299.99,4
10772,869734151,2022-09-10T09:54:33.000+0300,PB22091011-01,4299.99,8
10773,869733850,2022-09-10T09:54:34.000+0300,PB22091011-01,4299.99,1
10774,869734036,2022-09-10T09:54:34.000+0300,PB22091011-01,4299.99,60
10775,869734172,2022-09-10T09:54:34.000+0300,PB22091011-01,4299.99,22
10776,869734177,2022-09-10T09:54:34.000+0300,PB22091011-01,4299.99,2
10777,869733875,2022-09-10T09:54:35.000+0300,PB22091011-01,4299.99,1
10778,869734050,2022-09-10T09:54:35.000+0300,PB22091011-01,4299.99,2
10779,869734063,2022-09-10T09:54:35.000+0300,PH22091011,4579.27,42
10780,869734066,2022-09-10T09:54:35.000+0300,PH22091011,4579.28,28
10781,869734208,2022-09-10T09:54:36.000+0300,PB22091011-01,4299.99,1
10782,869734218,2022-09-10T09:54:37.000+0300,PB22091011-01,4299.99,1
10783,869734109,2022-09-10T09:54:38.000+0300,PB22091011-01,4299.99,1
10784,869734378,2022-09-10T09:54:42.000+0300,PH22091017,3600.0,10
10785,869734942,2022-09-10T09:54:44.000+0300,PB22091011-01,4400.0,8
10786,869735860,2022-09-10T09:55:03.000+0300,PB22091011-01,4400.0,10
10787,869736565,2022-09-10T09:55:12.000+0300,PH22091011,4598.99,42
10788,869736917,2022-09-10T09:55:18.000+0300,PH22091011,4598.99,15
10789,869736694,2022-09-10T09:55:21.000+0300,PH22091011,4598.99,27
10790,869737223,2022-09-10T09:55:28.000+0300,PH22091011,4598.99,42
10791,869737300,2022-09-10T09:55:32.000+0300,PH22091011,4598.99,15
10792,869737499,2022-09-10T09:55:35.000+0300,PH22091011,4598.99,1
10793,869742652,2022-09-10T09:57:06.000+0300,PH22091011,4500.0,10
10794,869742479,2022-09-10T09:57:07.000+0300,PH22091011,4404.75,39
10795,869742481,2022-09-10T09:57:08.000+0300,PH22091013,4080.42,100
10796,869743113,2022-09-10T09:57:09.000+0300,PH22091013,4080.42,14
10797,869743712,2022-09-10T09:57:12.000+0300,PH22091017,3600.0,24
10798,869743420,2022-09-10T09:57:16.000+0300,PH22091011,4404.86,72
10799,869743622,2022-09-10T09:57:16.000+0300,PH22091011,4404.87,28
10800,869743866,2022-09-10T09:57:20.000+0300,PH22091011,4599.0,15
10801,869744400,2022-09-10T09:57:28.000+0300,PH22091011,4296.46,60
10802,869746382,2022-09-10T09:58:00.000+0300,PB22091011-01,4299.99,25
10803,869746584,2022-09-10T09:58:02.000+0300,PH22091012,3253.28,55
10804,869749685,2022-09-10T09:59:02.000+0300,PB22091011-01,4601.14,1
10805,869751623,2022-09-10T09:59:30.000+0300,PH22091017,3600.0,28
10806,869751270,2022-09-10T09:59:32.000+0300,PH22091021,4229.97,30
10807,869753471,2022-09-10T10:00:02.000+0300,PH22091014,3754.98,14
10808,869753722,2022-09-10T10:00:02.000+0300,PH22091015,3550.0,7
10809,869753726,2022-09-10T10:00:02.000+0300,PH22091018,4187.93,3
10810,869753914,2022-09-10T10:00:02.000+0300,PH22091019,4800.0,2
10811,869753478,2022-09-10T10:00:03.000+0300,PH22091020,4810.0,2
10812,869753551,2022-09-10T10:00:03.000+0300,PH22091022,4299.94,3
10813,869756854,2022-09-10T10:01:02.000+0300,PH22091012,3256.41,59
10814,869756857,2022-09-10T10:01:03.000+0300,PH22091012,3256.4,55
10815,869758695,2022-09-10T10:01:33.000+0300,PH22091012,3497.35,12
10816,869759864,2022-09-10T10:01:55.000+0300,PH22091013,4080.42,1
10817,869760813,2022-09-10T10:02:02.000+0300,PH22091013,4080.43,3
10818,869771094,2022-09-10T10:04:31.000+0300,PH22091023,3617.01,11
10819,869771206,2022-09-10T10:04:31.000+0300,PH22091023,3617.02,18
10820,869773306,2022-09-10T10:05:02.000+0300,PH22091016,3277.53,33
10821,869773408,2022-09-10T10:05:02.000+0300,PH22091014,3761.51,8
10822,869773422,2022-09-10T10:05:02.000+0300,PH22091021,4299.97,10
10823,869773428,2022-09-10T10:05:02.000+0300,PH22091017,3563.24,35
10824,869773567,2022-09-10T10:05:02.000+0300,PH22091017,3633.78,1
10825,869773573,2022-09-10T10:05:02.000+0300,PH22091020,4810.0,2
10826,869773724,2022-09-10T10:05:02.000+0300,PH22091019,4800.0,2
10827,869773730,2022-09-10T10:05:02.000+0300,PH22091016,3381.03,3
10828,869773918,2022-09-10T10:05:02.000+0300,PH22091018,4187.93,2
10829,869776152,2022-09-10T10:05:36.000+0300,PH22091017,3600.0,8
10830,869778759,2022-09-10T10:06:13.000+0300,PB22091014-01,3806.25,2
10831,869779102,2022-09-10T10:06:24.000+0300,PB22091014-01,3693.75,2
10832,869780197,2022-09-10T10:06:36.000+0300,PH22091012,3305.78,4
10833,869780547,2022-09-10T10:06:37.000+0300,PH22091012,3305.78,4
10834,869780700,2022-09-10T10:06:46.000+0300,PH22091014,3862.49,2
10835,869780828,2022-09-10T10:06:46.000+0300,PH22091014,3862.49,4
10836,869783452,2022-09-10T10:07:26.000+0300,PH22091012,3301.54,20
10837,869784714,2022-09-10T10:07:36.000+0300,PH22091013,3986.51,20
10838,869785382,2022-09-10T10:07:47.000+0300,PH22091014,3765.86,20
10839,869788122,2022-09-10T10:08:29.000+0300,PH22091013,4080.42,34
10840,869788228,2022-09-10T10:08:34.000+0300,PH22091013,4080.42,3
10841,869792011,2022-09-10T10:09:30.000+0300,PH22091012,3305.78,2
10842,869792783,2022-09-10T10:09:38.000+0300,PH22091017,3600.0,5
10843,869796748,2022-09-10T10:10:34.000+0300,PH22091016,3373.19,2
10844,869796572,2022-09-10T10:10:35.000+0300,PH22091016,3373.16,15
10845,869796776,2022-09-10T10:10:35.000+0300,PH22091016,3373.16,15
10846,869796960,2022-09-10T10:10:35.000+0300,PH22091016,3373.17,15
10847,869796453,2022-09-10T10:10:36.000+0300,PH22091016,3373.15,30
10848,869796985,2022-09-10T10:10:36.000+0300,PH22091016,3373.14,15
10849,869796476,2022-09-10T10:10:37.000+0300,PH22091016,3373.14,68
10850,869796816,2022-09-10T10:10:37.000+0300,PH22091016,3373.13,32
10851,869796500,2022-09-10T10:10:38.000+0300,PH22091016,3373.13,15
10852,869797045,2022-09-10T10:10:39.000+0300,PH22091016,3373.13,293
10853,869803611,2022-09-10T10:12:25.000+0300,PB22091012-01,3420.39,4
10854,869803784,2022-09-10T10:12:25.000+0300,PB22091012-01,3420.39,6
10855,869804153,2022-09-10T10:12:25.000+0300,PB22091012-01,3420.39,1
10856,869803805,2022-09-10T10:12:26.000+0300,PB22091012-01,3420.39,1
10857,869804165,2022-09-10T10:12:26.000+0300,PB22091012-01,3420.39,2
10858,869806045,2022-09-10T10:13:04.000+0300,PH22091016,3277.99,15
10859,869806183,2022-09-10T10:13:06.000+0300,PH22091016,3277.99,6
10860,869806716,2022-09-10T10:13:08.000+0300,PH22091016,3278.0,55
10861,869813572,2022-09-10T10:15:02.000+0300,PH22091014,3776.01,2
10862,869815051,2022-09-10T10:15:28.000+0300,PH22091023,3617.0,411
10863,869815225,2022-09-10T10:15:28.000+0300,PH22091023,3617.01,89
10864,869816498,2022-09-10T10:15:54.000+0300,PH22091015,3604.98,200
10865,869816691,2022-09-10T10:15:54.000+0300,PH22091015,3604.99,12
10866,869816701,2022-09-10T10:15:55.000+0300,PH22091015,3604.99,6
10867,869820444,2022-09-10T10:16:50.000+0300,PH22091012,3440.01,25
10868,869820477,2022-09-10T10:16:52.000+0300,PH22091012,3440.02,30
10869,869821209,2022-09-10T10:16:59.000+0300,PH22091012,3350.24,3
10870,869821213,2022-09-10T10:16:59.000+0300,PH22091012,3350.23,17
10871,869821505,2022-09-10T10:17:10.000+0300,PH22091012,3440.01,17
10872,869822730,2022-09-10T10:17:23.000+0300,PH22091017,3600.0,4
10873,869854236,2022-09-10T10:25:02.000+0300,PH22091016,3279.82,10
10874,869854240,2022-09-10T10:25:02.000+0300,PH22091016,3279.81,9
10875,869859920,2022-09-10T10:26:19.000+0300,PH22091012,3362.94,1
10876,869859820,2022-09-10T10:26:24.000+0300,PH22091012,3363.0,25
10877,869860368,2022-09-10T10:26:24.000+0300,PH22091012,3363.01,10
10878,869860571,2022-09-10T10:26:31.000+0300,PH22091012,3363.11,10
10879,869860982,2022-09-10T10:26:33.000+0300,PH22091012,3363.13,1
10880,869861547,2022-09-10T10:26:42.000+0300,PH22091012,3363.23,2
10881,869861677,2022-09-10T10:26:50.000+0300,PH22091012,3363.34,1
10882,869861870,2022-09-10T10:26:50.000+0300,PH22091012,3363.34,1
10883,869861944,2022-09-10T10:26:50.000+0300,PH22091012,3363.29,8
10884,869862471,2022-09-10T10:27:01.000+0300,PH22091012,3440.01,10
10885,869862743,2022-09-10T10:27:03.000+0300,PH22091012,3440.01,10
10886,869862786,2022-09-10T10:27:05.000+0300,PH22091012,3440.02,2
10887,869862951,2022-09-10T10:27:06.000+0300,PH22091012,3440.03,2
10888,869863323,2022-09-10T10:27:06.000+0300,PH22091012,3440.02,12
10889,869863579,2022-09-10T10:27:18.000+0300,PH22091012,3360.15,35
10890,869864115,2022-09-10T10:27:18.000+0300,PH22091012,3360.14,65
10891,869864298,2022-09-10T10:27:28.000+0300,PH22091014,3830.0,1
10892,869864540,2022-09-10T10:27:29.000+0300,PH22091012,3440.01,35
10893,869864810,2022-09-10T10:27:35.000+0300,PH22091012,3440.01,9
10894,869867041,2022-09-10T10:28:13.000+0300,PH22091020,4810.0,40
10895,869867959,2022-09-10T10:28:21.000+0300,PH22091023,3649.9,30
10896,869869684,2022-09-10T10:28:55.000+0300,PH22091013,4080.42,20
10897,869871005,2022-09-10T10:29:15.000+0300,PB22091012-01,3395.15,1
10898,869871014,2022-09-10T10:29:15.000+0300,PB22091012-01,3395.15,1
10899,869882035,2022-09-10T10:32:18.000+0300,PH22091015,3604.96,13
10900,869884287,2022-09-10T10:32:57.000+0300,PH22091017,3600.01,10
10901,869884469,2022-09-10T10:32:57.000+0300,PH22091017,3600.01,3
10902,869884833,2022-09-10T10:33:05.000+0300,PH22091012,3351.0,20
10903,869885007,2022-09-10T10:33:05.000+0300,PH22091012,3350.01,60
10904,869885823,2022-09-10T10:33:17.000+0300,PH22091012,3350.01,5
10905,869885470,2022-09-10T10:33:20.000+0300,PH22091013,4000.77,14
10906,869885875,2022-09-10T10:33:20.000+0300,PH22091013,4000.78,10
10907,869885510,2022-09-10T10:33:23.000+0300,PH22091013,4000.0,4
10908,869886319,2022-09-10T10:33:23.000+0300,PH22091013,4000.0,4
10909,869886267,2022-09-10T10:33:32.000+0300,PH22091014,3830.01,5
10910,869886862,2022-09-10T10:33:38.000+0300,PH22091014,3830.01,5
10911,869886866,2022-09-10T10:33:38.000+0300,PH22091014,3830.0,35
10912,869887327,2022-09-10T10:33:40.000+0300,PH22091012,3350.01,200
10913,869887338,2022-09-10T10:33:41.000+0300,PH22091012,3350.01,33
10914,869887698,2022-09-10T10:33:53.000+0300,PH22091015,3542.13,50
10915,869887837,2022-09-10T10:33:53.000+0300,PH22091015,3542.13,10
10916,869887979,2022-09-10T10:33:54.000+0300,PH22091015,3542.14,5
10917,869888389,2022-09-10T10:34:00.000+0300,PH22091012,3350.0,200
10918,869888107,2022-09-10T10:34:02.000+0300,PH22091013,3987.6,10
10919,869888704,2022-09-10T10:34:09.000+0300,PH22091016,3279.84,10
10920,869888708,2022-09-10T10:34:10.000+0300,PH22091016,3275.07,1
10921,869888828,2022-09-10T10:34:10.000+0300,PH22091016,3275.02,39
10922,869888975,2022-09-10T10:34:11.000+0300,PH22091012,3351.5,10
10923,869889264,2022-09-10T10:34:20.000+0300,PH22091012,3350.0,50
10924,869889977,2022-09-10T10:34:25.000+0300,PH22091017,3600.01,10
10925,869890141,2022-09-10T10:34:26.000+0300,PH22091017,3600.01,40
10926,869890939,2022-09-10T10:34:41.000+0300,PH22091012,3290.0,20
10927,869890987,2022-09-10T10:34:45.000+0300,PH22091012,3349.97,57
10928,869891231,2022-09-10T10:34:45.000+0300,PH22091012,3349.98,3
10929,869891354,2022-09-10T10:34:45.000+0300,PH22091012,3349.98,50
10930,869891015,2022-09-10T10:34:46.000+0300,PH22091012,3349.97,10
10931,869892016,2022-09-10T10:35:02.000+0300,PH22091013,4000.0,4
10932,869892494,2022-09-10T10:35:10.000+0300,PH22091014,3830.01,10
10933,869892962,2022-09-10T10:35:13.000+0300,PH22091014,3830.01,10
10934,869893655,2022-09-10T10:35:27.000+0300,PH22091014,3830.01,2
10935,869893790,2022-09-10T10:35:28.000+0300,PH22091014,3830.0,9
10936,869893511,2022-09-10T10:35:29.000+0300,PH22091012,3349.0,2
10937,869894153,2022-09-10T10:35:31.000+0300,PH22091012,3349.99,50
10938,869895916,2022-09-10T10:35:55.000+0300,PH22091012,3349.98,11
10939,869895832,2022-09-10T10:35:58.000+0300,PH22091014,3837.99,25
10940,869895862,2022-09-10T10:35:59.000+0300,PH22091014,3837.99,5
10941,869896019,2022-09-10T10:36:01.000+0300,PH22091012,3349.0,2
10942,869895674,2022-09-10T10:36:02.000+0300,PH22091013,4000.0,5
10943,869896593,2022-09-10T10:36:09.000+0300,PH22091015,3619.99,100
10944,869896870,2022-09-10T10:36:16.000+0300,PH22091012,3349.99,21
10945,869897037,2022-09-10T10:36:18.000+0300,PH22091013,3988.96,10
10946,869897039,2022-09-10T10:36:18.000+0300,PH22091013,3988.95,13
10947,869897042,2022-09-10T10:36:18.000+0300,PH22091013,3987.59,8
10948,869897204,2022-09-10T10:36:18.000+0300,PH22091013,3987.58,29
10949,869897577,2022-09-10T10:36:22.000+0300,PH22091013,3987.59,2
10950,869897580,2022-09-10T10:36:22.000+0300,PH22091013,3987.58,8
10951,869898120,2022-09-10T10:36:31.000+0300,PH22091012,3350.0,40
10952,869898148,2022-09-10T10:36:32.000+0300,PH22091013,3987.58,4
10953,869898151,2022-09-10T10:36:32.000+0300,PH22091013,3987.58,46
10954,869897898,2022-09-10T10:36:34.000+0300,PH22091016,3368.0,41
10955,869898104,2022-09-10T10:36:34.000+0300,PH22091016,3368.0,9
10956,869898111,2022-09-10T10:36:34.000+0300,PH22091016,3368.01,10
10957,869898566,2022-09-10T10:36:37.000+0300,PH22091012,3350.0,60
10958,869899615,2022-09-10T10:36:56.000+0300,PH22091017,3632.45,70
10959,869899641,2022-09-10T10:36:57.000+0300,PH22091012,3349.98,20
10960,869900009,2022-09-10T10:37:01.000+0300,PH22091012,3380.0,20
10961,869900243,2022-09-10T10:37:09.000+0300,PH22091018,4268.99,50
10962,869901678,2022-09-10T10:37:31.000+0300,PH22091023,3649.91,1
10963,869901947,2022-09-10T10:37:31.000+0300,PB22091012-01,3350.0,25
10964,869902173,2022-09-10T10:37:32.000+0300,PH22091012,3383.5,43
10965,869903258,2022-09-10T10:37:53.000+0300,PH22091019,4800.0,110
10966,869903111,2022-09-10T10:37:55.000+0300,PH22091019,4800.0,60
10967,869903372,2022-09-10T10:37:55.000+0300,PH22091019,4800.0,40
10968,869903839,2022-09-10T10:38:03.000+0300,PH22091012,3400.0,20
10969,869904960,2022-09-10T10:38:18.000+0300,PH22091020,4810.0,50
10970,869905067,2022-09-10T10:38:23.000+0300,PH22091020,4810.0,126
10971,869905242,2022-09-10T10:38:24.000+0300,PH22091020,4810.0,24
10972,869905246,2022-09-10T10:38:24.000+0300,PH22091020,4810.0,28
10973,869905648,2022-09-10T10:38:31.000+0300,PH22091021,4299.96,30
10974,869905834,2022-09-10T10:38:33.000+0300,PH22091012,3428.32,42
10975,869906040,2022-09-10T10:38:36.000+0300,PH22091019,4800.0,180
10976,869906200,2022-09-10T10:38:36.000+0300,PH22091019,4800.0,28
10977,869906347,2022-09-10T10:38:36.000+0300,PH22091019,4800.0,10
10978,869906596,2022-09-10T10:38:41.000+0300,PH22091022,4299.94,30
10979,869907695,2022-09-10T10:39:05.000+0300,PH22091023,3650.0,60
10980,869908696,2022-09-10T10:39:18.000+0300,PH22091012,3350.02,5
10981,869908860,2022-09-10T10:39:18.000+0300,PH22091018,4269.0,20
10982,869909451,2022-09-10T10:39:27.000+0300,PH22091013,3967.07,5
10983,869911475,2022-09-10T10:40:02.000+0300,PH22091015,3620.0,8
10984,869912052,2022-09-10T10:40:07.000+0300,PH22091013,3999.0,7
10985,869912323,2022-09-10T10:40:07.000+0300,PH22091013,4000.0,39
10986,869915041,2022-09-10T10:40:57.000+0300,PH22091018,4088.78,41
10987,869915245,2022-09-10T10:40:57.000+0300,PH22091018,4088.78,10
10988,869917943,2022-09-10T10:41:35.000+0300,PH22091012,3351.12,19
10989,869917946,2022-09-10T10:41:36.000+0300,PH22091012,3351.11,51
10990,869918152,2022-09-10T10:41:38.000+0300,PH22091012,3484.98,9
10991,869918843,2022-09-10T10:41:53.000+0300,PH22091012,3351.11,1
10992,869923871,2022-09-10T10:43:09.000+0300,PB22091012-01,3350.0,20
10993,869923882,2022-09-10T10:43:09.000+0300,PB22091012-01,3350.0,5
10994,869923672,2022-09-10T10:43:10.000+0300,PB22091012-01,3350.0,18
10995,869924173,2022-09-10T10:43:10.000+0300,PB22091012-01,3350.0,4
10996,869923691,2022-09-10T10:43:11.000+0300,PB22091012-01,3350.0,11
10997,869923709,2022-09-10T10:43:12.000+0300,PB22091012-01,3350.0,4
10998,869924517,2022-09-10T10:43:12.000+0300,PB22091012-01,3350.0,10
10999,869924528,2022-09-10T10:43:12.000+0300,PB22091012-01,3350.0,3
11000,869924338,2022-09-10T10:43:13.000+0300,PB22091012-01,3350.0,9
11001,869924547,2022-09-10T10:43:13.000+0300,PB22091012-01,3350.0,2
11002,869924559,2022-09-10T10:43:14.000+0300,PB22091012-01,3350.0,8
11003,869924366,2022-09-10T10:43:15.000+0300,PB22091012-01,3350.0,2
11004,869924380,2022-09-10T10:43:15.000+0300,PB22091012-01,3350.0,7
11005,869924390,2022-09-10T10:43:15.000+0300,PB22091012-01,3350.0,2
11006,869924274,2022-09-10T10:43:16.000+0300,PB22091012-01,3350.0,1
11007,869924284,2022-09-10T10:43:16.000+0300,PB22091012-01,3350.0,5
11008,869924398,2022-09-10T10:43:16.000+0300,PB22091012-01,3350.0,2
11009,869924631,2022-09-10T10:43:17.000+0300,PB22091012-01,3350.0,1
11010,869924779,2022-09-10T10:43:17.000+0300,PB22091012-01,3350.0,4
11011,869924448,2022-09-10T10:43:18.000+0300,PB22091012-01,3350.0,1
11012,869924796,2022-09-10T10:43:18.000+0300,PB22091012-01,3350.0,3
11013,869924914,2022-09-10T10:43:18.000+0300,PB22091012-01,3350.0,1
11014,869924673,2022-09-10T10:43:19.000+0300,PB22091012-01,3350.0,1
11015,869924941,2022-09-10T10:43:19.000+0300,PB22091012-01,3350.0,3
11016,869924479,2022-09-10T10:43:20.000+0300,PB22091012-01,3350.0,1
11017,869924486,2022-09-10T10:43:20.000+0300,PB22091012-01,3350.0,1
11018,869924962,2022-09-10T10:43:20.000+0300,PB22091012-01,3350.0,3
11019,869924850,2022-09-10T10:43:21.000+0300,PB22091012-01,3350.0,1
11020,869924999,2022-09-10T10:43:21.000+0300,PB22091012-01,3350.0,1
11021,869925114,2022-09-10T10:43:21.000+0300,PB22091012-01,3350.0,1
11022,869925314,2022-09-10T10:43:22.000+0300,PB22091012-01,3350.0,1
11023,869929153,2022-09-10T10:44:27.000+0300,PH22091013,4010.0,9
11024,869929926,2022-09-10T10:44:38.000+0300,PH22091013,4000.01,8
11025,869930190,2022-09-10T10:44:47.000+0300,PH22091012,3484.0,7
11026,869932938,2022-09-10T10:45:28.000+0300,PB22091012-01,3452.58,1
11027,869932942,2022-09-10T10:45:28.000+0300,PB22091012-01,3452.58,1
11028,869933185,2022-09-10T10:45:37.000+0300,PB22091012-01,3350.0,4
11029,869933536,2022-09-10T10:45:38.000+0300,PB22091012-01,3350.0,2
11030,869934242,2022-09-10T10:45:57.000+0300,PB22091012-01,3383.72,1
11031,869934605,2022-09-10T10:45:57.000+0300,PB22091012-01,3383.72,15
11032,869934257,2022-09-10T10:45:58.000+0300,PB22091012-01,3383.72,12
11033,869934431,2022-09-10T10:45:58.000+0300,PB22091012-01,3081.14,18
11034,869934440,2022-09-10T10:45:58.000+0300,PB22091012-01,3383.72,5
11035,869935481,2022-09-10T10:46:18.000+0300,PH22091012,3448.01,3
11036,869935632,2022-09-10T10:46:22.000+0300,PH22091012,3448.0,7
11037,869936466,2022-09-10T10:46:38.000+0300,PH22091012,3450.0,12
11038,869938578,2022-09-10T10:47:14.000+0300,PH22091013,4080.42,7
11039,869939014,2022-09-10T10:47:15.000+0300,PH22091012,3365.0,22
11040,869939949,2022-09-10T10:47:29.000+0300,PB22091012-01,3381.79,7
11041,869939895,2022-09-10T10:47:40.000+0300,PB22091012-01,3350.0,12
11042,869940090,2022-09-10T10:47:40.000+0300,PB22091012-01,3350.0,5
11043,869940176,2022-09-10T10:47:41.000+0300,PB22091012-01,3350.0,22
11044,869943292,2022-09-10T10:48:33.000+0300,PB22091012-01,2278.77,18
11045,869943557,2022-09-10T10:48:33.000+0300,PB22091012-01,2097.57,12
11046,869943441,2022-09-10T10:48:34.000+0300,PB22091012-01,2278.77,6
11047,869943447,2022-09-10T10:48:34.000+0300,PB22091012-01,3348.29,24
11048,869943576,2022-09-10T10:48:34.000+0300,PB22091012-01,3013.29,3
11049,869943587,2022-09-10T10:48:34.000+0300,PB22091012-01,3416.88,8
11050,869943713,2022-09-10T10:48:34.000+0300,PB22091012-01,2278.77,11
11051,869943455,2022-09-10T10:48:35.000+0300,PB22091012-01,2931.26,34
11052,869943458,2022-09-10T10:48:35.000+0300,PB22091012-01,3314.79,2
11053,869943601,2022-09-10T10:48:35.000+0300,PB22091012-01,3254.82,5
11054,869943609,2022-09-10T10:48:35.000+0300,PB22091012-01,2604.27,7
11055,869943616,2022-09-10T10:48:36.000+0300,PB22091012-01,3254.94,6
11056,869944065,2022-09-10T10:48:45.000+0300,PB22091015-01,3500.0,200
11057,869944191,2022-09-10T10:48:47.000+0300,PH22091012,3382.02,2
11058,869944194,2022-09-10T10:48:47.000+0300,PH22091012,3382.02,2
11059,869944307,2022-09-10T10:48:56.000+0300,PH22091012,3400.0,7
11060,869945400,2022-09-10T10:49:04.000+0300,PH22091012,3439.98,2
11061,869945556,2022-09-10T10:49:05.000+0300,PH22091012,3439.99,84
11062,869945443,2022-09-10T10:49:06.000+0300,PH22091012,3439.99,39
11063,869945576,2022-09-10T10:49:06.000+0300,PH22091012,3439.99,45
11064,869945268,2022-09-10T10:49:07.000+0300,PH22091012,3440.0,45
11065,869945606,2022-09-10T10:49:08.000+0300,PH22091012,3450.0,185
11066,869947368,2022-09-10T10:49:38.000+0300,PH22091012,3400.09,25
11067,869947383,2022-09-10T10:49:40.000+0300,PH22091012,3400.09,59
11068,869947280,2022-09-10T10:49:41.000+0300,PH22091012,3400.08,25
11069,869947422,2022-09-10T10:49:42.000+0300,PH22091012,3400.0,13
11070,869947719,2022-09-10T10:49:42.000+0300,PH22091012,3382.01,28
11071,869947794,2022-09-10T10:49:49.000+0300,PB22091012-01,3350.0,40
11072,869947810,2022-09-10T10:49:50.000+0300,PB22091012-01,3350.0,8
11073,869948019,2022-09-10T10:49:50.000+0300,PB22091012-01,3350.0,1
11074,869947692,2022-09-10T10:49:51.000+0300,PB22091012-01,3350.0,3
11075,869948038,2022-09-10T10:49:51.000+0300,PB22091012-01,3350.0,2
11076,869948177,2022-09-10T10:49:51.000+0300,PB22091012-01,3350.0,21
11077,869947834,2022-09-10T10:49:52.000+0300,PB22091012-01,3350.0,2
11078,869947866,2022-09-10T10:49:54.000+0300,PH22091012,3382.01,18
11079,869947869,2022-09-10T10:49:54.000+0300,PH22091012,3380.0,2
11080,869948233,2022-09-10T10:49:54.000+0300,PH22091012,3375.01,4
11081,869948236,2022-09-10T10:49:54.000+0300,PH22091012,3375.0,185
11082,869948619,2022-09-10T10:50:02.000+0300,PH22091017,3632.45,1
11083,869949177,2022-09-10T10:50:10.000+0300,PH22091013,4079.0,39
11084,869949710,2022-09-10T10:50:22.000+0300,PH22091013,4079.0,39
11085,869950085,2022-09-10T10:50:29.000+0300,PB22091012-01,3360.0,14
11086,869950539,2022-09-10T10:50:29.000+0300,PB22091012-01,3340.0,17
11087,869950735,2022-09-10T10:50:33.000+0300,PH22091013,4079.0,39
11088,869951222,2022-09-10T10:50:41.000+0300,PH22091013,4079.0,39
11089,869951052,2022-09-10T10:50:43.000+0300,PH22091013,4079.0,16
11090,869951090,2022-09-10T10:50:46.000+0300,PB22091012-01,3350.0,5
11091,869952787,2022-09-10T10:51:06.000+0300,PH22091015,3604.97,4
11092,869952271,2022-09-10T10:51:10.000+0300,PH22091013,4000.0,81
11093,869953126,2022-09-10T10:51:10.000+0300,PH22091013,4000.01,7
11094,869953138,2022-09-10T10:51:11.000+0300,PH22091013,4000.01,38
11095,869952889,2022-09-10T10:51:12.000+0300,PH22091013,4000.0,7
11096,869953319,2022-09-10T10:51:12.000+0300,PH22091013,3970.94,17
11097,869953284,2022-09-10T10:51:18.000+0300,PH22091014,3780.0,9
11098,869953601,2022-09-10T10:51:18.000+0300,PH22091014,3780.01,24
11099,869953110,2022-09-10T10:51:19.000+0300,PH22091014,3776.01,35
11100,869953295,2022-09-10T10:51:19.000+0300,PH22091014,3780.02,65
11101,869953926,2022-09-10T10:51:20.000+0300,PH22091014,3751.32,1
11102,869953745,2022-09-10T10:51:21.000+0300,PH22091014,3751.36,16
11103,869955342,2022-09-10T10:51:42.000+0300,PH22091016,3351.1,100
11104,869955345,2022-09-10T10:51:42.000+0300,PH22091013,4080.42,56
11105,869955145,2022-09-10T10:51:43.000+0300,PH22091019,4800.0,300
11106,869955368,2022-09-10T10:51:43.000+0300,PH22091014,3813.0,12
11107,869955059,2022-09-10T10:51:44.000+0300,PH22091013,4080.42,45
11108,869955095,2022-09-10T10:51:47.000+0300,PB22091012-01,3350.0,48
11109,869955710,2022-09-10T10:51:52.000+0300,PH22091014,3862.49,15
11110,869955790,2022-09-10T10:51:52.000+0300,PH22091014,3862.49,25
11111,869956121,2022-09-10T10:51:53.000+0300,PH22091014,3862.48,25
11112,869956344,2022-09-10T10:51:54.000+0300,PH22091014,3862.49,40
11113,869955861,2022-09-10T10:51:55.000+0300,PH22091014,3862.5,25
